DTCR Score: 0.862

drug	#_of_rounds	DTCS_score	normalized_DTCS_score
M3814	200	47.66460996033498	387.03663287791966
M3814	201	51.80255619215514	420.63675628029955
M3814	202	44.20728661671809	358.96316732775085
M3814	203	53.89407962391657	437.6199265462023
M3814	204	52.14264727486412	423.39829587189666
M3814	205	45.57014837667108	370.02960481856906
M3814	206	50.81195827824301	412.5931012193329
M3814	207	46.662553254003264	378.899932422506
M3814	208	48.60261495519321	394.65323343616853
M3814	209	49.67210224768624	403.33747025121204
M3814	210	52.026443367122106	422.45472014103115
M3814	211	49.82444542382843	404.5744968414868
M3814	212	49.82385779344792	404.5697252827972
M3814	213	46.76744527692083	379.751655648597
M3814	214	54.128250330542095	439.5213926840017
M3814	215	49.99485823417071	405.9582488614662
M3814	216	53.17599529895696	431.7890818275307
M3814	217	49.889819303658015	405.10533274570287
M3814	218	51.05097693550755	414.5339327163213
M3814	219	41.78566181871604	339.29957396797414
M3814	220	48.89657705303364	397.04020567063316
M3814	221	47.29234611429411	384.013850448068
M3814	222	54.910680182165436	445.87472307918307
M3814	223	51.43058616130454	417.61635962979284
M3814	224	45.64022329954458	370.59861319230197
M3814	225	52.54825914499783	426.69186425738184
M3814	226	52.75510503893054	428.37145291611586
M3814	227	50.58087263111506	410.716685764654
M3814	228	50.427648009402084	409.47250183634486
M3814	229	51.00837373292201	414.1879947113265
M3814	230	53.758190098428095	436.5165035992359
M3814	231	53.45276920816808	434.0364859703246
M3814	232	48.72675187307185	395.6612252093433
M3814	233	51.459820772734005	417.8537446745996
M3814	234	47.93212869105334	389.2088849713529
M3814	235	51.64095783752021	419.3245776406638
M3814	236	47.92610547965331	389.1599764947847
M3814	237	55.06904656970766	447.16065814602587
M3814	238	43.80314382253564	355.6815278389892
M3814	239	50.99133245188777	414.0496195093284
M3814	240	46.263992948435444	375.66362274129546
M3814	241	50.13735860143969	407.1153518436902
M3814	242	49.96209784045837	405.69223446452156
M3814	243	51.05685323931249	414.5816483032172
M3814	244	51.82385779344794	420.80972528279716
M3814	245	48.39180255619218	392.94143675628027
M3814	246	48.90245335683857	397.0879212575291
M3814	247	48.91758483913618	397.21078889378543
M3814	248	49.71455854267667	403.68221536653425
M3814	249	49.94123696195095	405.5228441310413
M3814	250	48.611576318495686	394.7259997061846
M3814	251	48.37211693844575	392.78158954017897
M3814	252	47.81328044659911	388.24383722638464
M3814	253	50.967680329073026	413.85756427207264
M3814	254	50.99103863669751	414.04723372998365
M3814	255	47.30027912443076	384.0782664903773
M3814	256	52.518583810783035	426.4509005435581
M3814	257	53.29440282062583	432.75055090348144
M3814	258	46.69369766416926	379.1528250330541
M3814	259	48.24621712942556	391.7592830909361
M3814	260	50.80755105038931	412.55731452916115
M3814	261	48.815924783311296	396.38530924048763
M3814	262	46.40810929925078	376.8338475099164
M3814	263	46.29131776112827	375.8855002203613
M3814	264	51.53474364624651	418.4621184075216
M3814	265	49.66505068312031	403.2802115469369
M3814	266	50.93785808726312	413.6154076685765
M3814	267	49.15689731159101	399.1540061701189
M3814	268	47.369472601733534	384.64011752607604
M3814	269	51.041574849419746	414.4575877772878
M3814	270	50.124577640664064	407.0115704421918
M3814	271	48.6375789628324	394.93714117819894
M3814	272	50.74026737182313	412.01097105920365
M3814	273	47.95445864551199	389.3902042015572
M3814	274	53.13074775965918	431.4216718084323
M3814	275	51.67033935654474	419.563155575143
M3814	276	52.70383428823272	427.95513442044944
M3814	277	48.67342441604229	395.2282062582636
M3814	278	49.882180108711616	405.0433024827383
M3814	279	50.3816659321287	409.09912736888475
M3814	280	50.435727927133854	409.53811076832676
M3814	281	54.0045541354488	438.5169795798442
M3814	282	48.418833553694725	393.160928456001
M3814	283	53.468488320846156	434.164125165271
M3814	284	48.35184369031878	392.61697076538843
M3814	285	45.23549287498164	367.31220214485097
M3814	286	49.548112237402684	402.3306713677096
M3814	287	44.77846334655503	363.60112237402666
M3814	288	48.32760393712354	392.42014396944336
M3814	289	47.98854120758043	389.66695460555314
M3814	290	54.91508741001909	445.91050976935514
M3814	291	43.45570736007052	352.86034376377256
M3814	292	46.97355663287794	381.4252798589686
M3814	293	53.61759952989572	435.374908182753
M3814	294	54.461583663875444	442.2280593506685
M3814	295	51.38827677390922	417.2728074041425
M3814	296	47.09813427354197	382.4368503011604
M3814	297	46.74952255031587	379.60612310856453
M3814	298	52.56427207286619	426.8218892316732
M3814	299	52.00396650506835	422.27220802115477
M3814	300	51.25767592184517	416.21232848538267
M3814	301	48.1062141912737	390.6224592331424
M3814	302	46.71661524900837	379.3389158219479
M3814	303	50.32172763331864	408.6124283825473
M3814	304	56.541501395622156	459.1169913324519
M3814	305	45.00455413544883	365.43697957984426
M3814	306	47.012634053180584	381.74258851182594
M3814	307	48.587924195680905	394.5339444689289
M3814	308	55.183340678713094	448.08872631115025
M3814	309	50.962832378434	413.81819891288364
M3814	310	53.05127075069782	430.7763184956662
M3814	311	51.37858087263114	417.19407668576457
M3814	312	50.90612604671662	413.3577434993387
M3814	313	55.252681063611	448.65177023652103
M3814	314	50.43234905244602	409.5106743058616
M3814	315	48.39444689290439	392.96290877038314
M3814	316	50.76171588071105	412.1851329513734
M3814	317	53.32319670926989	432.98435727927136
M3814	318	46.11723226090791	374.47192595857206
M3814	319	49.84839136183341	404.76893785808704
M3814	320	48.91288379609227	397.1726164242692
M3814	321	51.32863229028942	416.78849419715004
M3814	322	47.65124136917879	386.9280799177317
M3814	323	50.86866460996033	413.05355663287787
M3814	324	49.743352431320716	403.91602174232406
M3814	325	44.17158807110328	358.6732951373586
M3814	326	45.55428235639785	369.9007727339503
M3814	327	51.49023064492437	418.10067283678535
M3814	328	50.800352578228306	412.49886293521365
M3814	329	50.101806963420046	406.8266725429705
M3814	330	53.43866607903632	433.9219685617746
M3814	331	52.663581607169114	427.628282650213
M3814	332	52.87042750110182	429.30787130894646
M3814	333	49.6779785514911	403.38518583810765
M3814	334	53.65197590715441	435.6540443660936
M3814	335	52.543558101953906	426.65369178786534
M3814	336	49.314088438372245	400.4303981195828
M3814	337	52.03937123549291	422.55969443220187
M3814	338	46.49566622594391	377.5448097546641
M3814	339	54.94770089613636	446.1753312766267
M3814	340	47.32863229028942	384.3084941971499
M3814	341	52.190392243279	423.7859850154252
M3814	342	50.28529454972825	408.3165917437931
M3814	343	45.9501983252534	373.1156104010577
M3814	344	50.37564272072868	409.0502188923167
M3814	345	54.174526223005756	439.8971529308064
M3814	346	47.27780226237697	383.89575437050104
M3814	347	51.62009695901282	419.1551873071836
M3814	348	51.61627736153959	419.1241721757014
M3814	349	50.386954605553086	409.1420713970911
M3814	350	51.73159982371089	420.06059056853246
M3814	351	45.263846040840335	367.5424298516233
M3814	352	50.36712208021156	408.98103129131766
M3814	353	52.85617746437493	429.19216101072396
M3814	354	52.85999706184812	429.22317614220646
M3814	355	49.52019979432939	402.10402232995415
M3814	356	48.05259291905393	390.1870545027176
M3814	357	54.25150580285002	440.5222271191419
M3814	358	50.129719406493315	407.0533215807254
M3814	359	48.43381812839725	393.2826032025855
M3814	360	50.91905391508741	413.4627177905096
M3814	361	50.88981930365802	413.2253327457028
M3814	362	51.41971499926547	417.5280857940356
M3814	363	48.43616864991923	393.3016894373438
M3814	364	52.210077861025425	423.9458322315263
M3814	365	53.60570001469077	435.27828411928886
M3814	366	45.94520346701926	373.0750521521961
M3814	367	51.14587924195683	415.3045394446892
M3814	368	51.71676215660352	419.94010871162044
M3814	369	46.1529308065227	374.76179814896426
M3814	370	48.561187013368595	394.31683854855277
M3814	371	53.33259879535774	433.06070221830447
M3814	372	46.59482885265171	378.3500102835316
M3814	373	46.05729396209785	373.98522697223433
M3814	374	52.29043631555752	424.59834288232685
M3814	375	51.04377846334657	414.475481122374
M3814	376	50.415601586602016	409.37468488320843
M3814	377	48.995445864551215	397.84302042015554
M3814	378	45.41501395622154	368.7699133245188
M3814	379	50.356250918172485	408.89275745556034
M3814	380	48.166152490083746	391.10915821948
M3814	381	48.42515058028501	393.2122227119142
M3814	382	49.24283825473778	399.8518466284707
M3814	383	52.24695166740122	424.2452475392977
M3814	384	55.10063170265907	447.41712942559127
M3814	385	48.09137652416633	390.50197737623023
M3814	386	49.04054649625389	398.2092375495814
M3814	387	49.56353753489056	402.4559247833114
M3814	388	47.26428676362568	383.78600852064034
M3814	389	48.430439253709444	393.2551667401203
M3814	390	49.090935801380944	398.61839870721315
M3814	391	48.77728808579404	396.0715792566475
M3814	392	53.830321727633326	437.1022124283824
M3814	393	49.27838989275746	400.14052592919046
M3814	394	52.976641692375495	430.170330542089
M3814	395	46.48905538416336	377.4911297194066
M3814	396	49.22241809901571	399.68603496400766
M3814	397	55.20949023064494	448.30106067283674
M3814	398	56.13045394446895	455.7792860290877
M3814	399	51.30292346114299	416.57973850448053
M3814	400	50.91920082268256	413.463910680182
M3814	401	50.07007492287354	406.56900837373286
M3814	402	45.80255619215515	371.9167562802996
M3814	403	50.22550315851334	407.83108564712796
M3814	404	43.83781401498459	355.96304980167463
M3814	405	47.02717790509769	381.86068458939326
M3814	406	49.29028940796239	400.23714999265474
M3814	407	46.84280887321878	380.36360805053613
M3814	408	51.569120023505235	418.74125459086235
M3814	409	47.86131923020422	388.633912149258
M3814	410	52.322755986484495	424.860778610254
M3814	411	48.204348464815624	391.419309534303
M3814	412	47.56353753489057	386.21592478331127
M3814	413	50.613779932422524	410.98389305127057
M3814	414	52.399001028353176	425.47988835022767
M3814	415	49.34097252827975	400.648696929631
M3814	416	52.02438666079038	422.4380196856176
M3814	417	56.07007492287353	455.289008373733
M3814	418	47.463493462612014	385.4035669164096
M3814	419	51.994417511385365	422.1946701924489
M3814	420	48.45849860437786	393.4830086675481
M3814	421	43.51417658292934	353.3351138533861
M3814	422	46.87968267959455	380.66302335830756
M3814	423	50.875275451740876	413.1072366681358
M3814	424	49.478184222124305	401.7628558836491
M3814	425	50.66460996033496	411.3966328779198
M3814	426	48.56912002350522	394.38125459086217
M3814	427	49.63449390333479	403.0320904950785
M3814	428	50.05229910386367	406.4246687233727
M3814	429	52.287498163655094	424.57448508887893
M3814	430	49.97223446452185	405.7745438519171
M3814	431	48.5638313500808	394.338310562656
M3814	432	52.13985603055678	423.37563096812084
M3814	433	51.18334067871311	415.6087263111503
M3814	434	46.426766563831364	376.98534449831044
M3814	435	50.52034670192451	410.22521521962665
M3814	436	52.93550756574116	429.83632143381783
M3814	437	49.09255178492728	398.6315204936095
M3814	438	50.35551638019689	408.8867930071984
M3814	439	44.270603790215965	359.47730277655336
M3814	440	50.0121933303952	406.09900984280875
M3814	441	52.72190392243283	428.10185985015426
M3814	442	45.91347142647276	372.81738798295873
M3814	443	50.73953283384751	412.00500661084146
M3814	444	53.349052446011456	433.1943058616131
M3814	445	52.409137652416646	425.5621977376229
M3814	446	45.099897164683426	366.21116497722943
M3814	447	49.044219186131926	398.23905979139124
M3814	448	43.86851770236524	356.21236374320546
M3814	449	49.48494197149993	401.8177288085794
M3814	450	51.46981048920232	417.93486117232237
M3814	451	44.0503893051271	357.6891611576317
M3814	452	49.772880857940365	404.15579256647567
M3814	453	48.19450565594242	391.33938592625225
M3814	454	45.08300279124432	366.07398266490367
M3814	455	46.42221242838256	376.9483649184663
M3814	456	51.6681357426179	419.5452622300573
M3814	457	53.94946378727781	438.0696459526955
M3814	458	49.55178492728076	402.3604936095193
M3814	459	49.0362861759953	398.1746437490819
M3814	460	51.54590862347586	418.55277802262367
M3814	461	52.186572645805796	423.75496988394286
M3814	462	46.3026296459527	375.9773527251359
M3814	463	51.70515645658881	419.84587042750115
M3814	464	48.48729249302188	393.71681504333793
M3814	465	50.93403848978993	413.5843925370941
M3814	466	44.621272219773786	362.324730424563
M3814	467	50.561480828558835	410.55922432789765
M3814	468	43.8248861466138	355.85807551050374
M3814	469	48.769208168062306	396.0059703246658
M3814	470	44.43807844865581	360.83719700308495
M3814	471	54.55046275892464	442.94975760246786
M3814	472	45.681357426178934	370.9326223005728
M3814	473	52.33568385485531	424.96575290142505
M3814	474	52.875422359336	429.3484295578079
M3814	475	45.83752019979434	372.20066402232993
M3814	476	51.39885412075805	417.3586954605551
M3814	477	48.385485529601894	392.89014250036723
M3814	478	49.6939914793595	403.51521081239883
M3814	479	56.548993682973425	459.17782870574393
M3814	480	50.899662112531225	413.30525635375363
M3814	481	53.39738504480681	433.5867665638314
M3814	482	51.24195680916702	416.0846892904363
M3814	483	46.985896870868224	381.5254825914499
M3814	484	49.081680622888236	398.5432466578522
M3814	485	48.975760246804775	397.68317320405464
M3814	486	48.06537387982961	390.29083590421624
M3814	487	44.985896870868224	365.28548259144986
M3814	488	45.61789334508597	370.41729396209763
M3814	489	54.86175995298959	445.4774908182752
M3814	490	45.04877332158074	365.7960393712354
M3814	491	47.166887028059364	382.9951226678419
M3814	492	53.10004407227855	431.17235786690173
M3814	493	49.71617452622303	403.6953371529308
M3814	494	50.10077861025418	406.81832231526374
M3814	495	51.31937711179667	416.7133421477889
M3814	496	53.639194946378744	435.5502629645951
M3814	497	47.41281034229472	384.9920199794329
M3814	498	51.645071250183676	419.3579785514909
M3814	499	47.78713089466725	388.03150286469787
M3814	500	49.670633171734984	403.3255413544878
