DTCR Score: 0.262

drug	#_of_rounds	DTCS	normalized_DTCS	median_DTCS	normalized_median_DTCS	
drug_x	1	39.87321874540913	19.268945203467023	3.0671706727237793	0.6259732628176877
drug_x	2	47.48876156897311	23.969933891582183	3.6529816591517776	0.7700896136330249
drug_x	3	38.16688702805936	21.752407815484055	2.9359143867737965	0.6281768767445277
drug_x	4	37.097840458351705	18.072504774496835	2.8536800352578235	0.628029969149405
drug_x	5	33.970618480975475	16.557470251211992	2.613124498536575	0.5369472601733509
drug_x	6	17.456882620831493	9.496352284413101	1.3428371246793456	0.1347142647274864
drug_x	7	29.221389745849855	13.964311737916852	2.2477992112192196	0.3070368738063758
drug_x	8	32.84545320993095	16.937761128250326	2.5265733238408425	0.44336712208021156
drug_x	9	14.946378727780221	7.184198619068606	1.1497214405984786	0.05670633171734979
drug_x	10	30.11972969002498	14.623672689878067	2.3169022838480755	0.45982077273395033
drug_x	11	48.080358454532075	25.12733656530042	3.6984891118870826	0.7719994123696196
drug_x	12	17.28632290289408	9.200395181430876	1.3297171463764679	0.09064198619068606
drug_x	13	30.285735272513584	15.030475980608202	2.3296719440395064	0.4631996474217717
drug_x	14	29.984280887321876	18.126277361539586	2.306483145178606	0.4051711473483179
drug_x	15	29.15895401792272	15.560026443367118	2.2429964629171324	0.3857793447921258
...
